Aug 27 10:34:01,2,13,"oui, but we didn't need it this time"
Aug 27 10:34:17,2,13,50 salvaged the corrupted savegame didn't he?
Aug 27 10:34:30,3,10,"ah yes , you're right"
Aug 27 10:36:51,3,10,"512,386 what do you think of it ?"
Aug 27 10:37:45,3,10,I'll place a sign
Aug 27 10:38:18,0,255,Right now 1 clients are connected.
Aug 27 10:38:41,0,255,Right now 2 clients are connected.
Aug 27 10:39:46,0,255,Right now 1 clients are connected.
Aug 27 10:40:10,0,255,Right now 2 clients are connected.
Aug 27 10:41:02,0,255,Right now 1 clients are connected.
Aug 27 10:41:25,0,255,Right now 2 clients are connected.
Aug 27 10:43:06,0,255,Right now 1 clients are connected.
Aug 27 10:43:28,0,255,Right now 2 clients are connected.
Aug 27 10:44:29,0,255,Right now 1 clients are connected.
Aug 27 10:44:51,0,255,Right now 2 clients are connected.
Aug 27 10:47:52,0,255,Right now 1 clients are connected.
Aug 27 10:49:18,0,255,Right now 2 clients are connected.
Aug 27 10:50:34,0,255,Right now 3 clients are connected.
Aug 27 10:51:34,3,3,"512,386 :D"
Aug 27 10:51:48,3,3,nice lol
Aug 27 10:55:39,0,255,Right now 2 clients are connected.
Aug 27 10:56:02,0,255,Right now 3 clients are connected.
Aug 27 10:56:39,0,255,Right now 2 clients are connected.
Aug 27 10:57:03,0,255,Right now 3 clients are connected.
Aug 27 10:57:22,0,255,Right now 2 clients are connected.
Aug 27 10:57:46,0,255,Right now 3 clients are connected.
Aug 27 11:01:50,0,255,Right now 2 clients are connected.
Aug 27 11:01:51,0,255,Right now 1 clients are connected.
Aug 27 11:02:49,0,255,Right now 3 clients are connected.
Aug 27 11:03:52,2,13,"yes, that directly breaks another rule"
Aug 27 11:04:00,0,255,Right now 2 clients are connected.
Aug 27 11:04:07,2,13,about blocking thru roads with yards
Aug 27 11:04:28,0,255,Right now 3 clients are connected.
Aug 27 11:05:31,0,255,Right now 4 clients are connected.
Aug 27 11:06:47,0,255,Right now 3 clients are connected.
Aug 27 11:06:47,0,255,Right now 2 clients are connected.
Aug 27 11:07:11,0,255,Right now 3 clients are connected.
Aug 27 11:07:49,0,255,Right now 4 clients are connected.
Aug 27 11:08:00,0,255,Right now 3 clients are connected.
Aug 27 11:08:23,0,255,Right now 4 clients are connected.
Aug 27 11:08:58,0,255,Right now 5 clients are connected.
Aug 27 11:08:59,0,255,Right now 4 clients are connected.
Aug 27 11:09:23,0,255,Right now 5 clients are connected.
Aug 27 11:09:51,6,10,"sorry internet problem, now ok"
Aug 27 11:09:54,0,255,Right now 4 clients are connected.
Aug 27 11:10:17,0,255,Right now 5 clients are connected.
Aug 27 11:10:30,3,3,sorry for a lot of click
Aug 27 11:10:38,6,10,np
Aug 27 11:10:45,0,255,Right now 4 clients are connected.
Aug 27 11:10:50,0,255,Right now 3 clients are connected.
Aug 27 11:11:13,0,255,Right now 4 clients are connected.
Aug 27 11:11:22,5,6,hey guys
Aug 27 11:11:37,2,13,i will exit as soon as i get my mail trains going
Aug 27 11:11:40,6,10,hi
Aug 27 11:11:44,2,13,g'day xelo
Aug 27 11:11:59,0,255,Right now 3 clients are connected.
Aug 27 11:12:21,0,255,Right now 4 clients are connected.
Aug 27 11:12:36,5,6,it's time that i connect a new city :P
Aug 27 11:12:44,0,255,Right now 3 clients are connected.
Aug 27 11:13:07,0,255,Right now 4 clients are connected.
Aug 27 11:13:14,6,10,make as you need
Aug 27 11:14:57,5,6,or are you done?
Aug 27 11:15:37,0,255,Right now 3 clients are connected.
Aug 27 11:15:59,0,255,Right now 4 clients are connected.
Aug 27 11:16:15,0,255,Right now 3 clients are connected.
Aug 27 11:16:37,0,255,Right now 4 clients are connected.
Aug 27 11:19:01,0,255,Right now 3 clients are connected.
Aug 27 11:19:24,0,255,Right now 4 clients are connected.
Aug 27 11:19:55,0,255,Right now 3 clients are connected.
Aug 27 11:19:56,0,255,Right now 2 clients are connected.
Aug 27 11:20:20,0,255,Right now 3 clients are connected.
